unit,cycle,op_setting_1,op_setting_2,op_setting_3,s1_vibration,s2_temp,s3_pressure,s4_acoustic,s5_flow,s6_current,s7_voltage,s8_misc,failure_flag,failure_mode,RUL
25,27,0.665,0.528,221.32,0.7993,61.086,28.611,42.476,99.118,0.2641,507.74,0.965,0,none,43
25,28,0.665,0.528,221.32,0.7674,59.68,28.883,43.054,100.97,0.2833,481.213,0.239,0,none,42
25,29,0.665,0.528,221.32,0.7635,61.633,28.452,42.5,100.017,0.2863,494.479,0.393,0,none,41
25,30,0.665,0.528,221.32,0.7808,60.612,29.109,43.491,101.45,0.2978,506.886,0.519,0,none,40
25,31,0.665,0.528,221.32,0.8039,61.274,29.662,43.981,101.484,0.3053,497.484,0.224,0,none,39
25,32,0.665,0.528,221.32,0.7997,60.015,30.037,43.871,100.358,0.3142,506.102,0.989,0,none,38
25,33,0.665,0.528,221.32,0.7968,61.435,30.777,43.675,99.241,0.3362,505.632,0.504,0,none,37
25,34,0.665,0.528,221.32,0.838,61.09,31.501,43.155,100.779,0.3299,501.008,0.69,0,none,36
25,35,0.665,0.528,221.32,0.8331,61.572,31.25,42.998,99.641,0.337,507.169,0.774,0,none,35
25,36,0.665,0.528,221.32,0.8461,60.576,31.607,43.699,100.46,0.3635,493.316,0.467,0,none,34
25,37,0.665,0.528,221.32,0.8887,60.644,31.566,43.643,99.66,0.3895,493.872,0.008,0,none,33
25,38,0.665,0.528,221.32,0.8827,60.225,31.868,44.131,99.095,0.3779,506.775,0.507,0,none,32
25,39,0.665,0.528,221.32,0.896,59.952,32.191,44.637,99.074,0.3874,497.003,0.736,0,none,31
25,40,0.665,0.528,221.32,0.9247,61.658,32.007,44.503,103.068,0.4018,499.516,0.458,0,none,30
25,41,0.665,0.528,221.32,0.9062,60.301,31.884,43.559,98.075,0.4173,502.895,0.367,0,none,29
25,42,0.665,0.528,221.32,0.9293,60.795,32.192,44.042,99.748,0.411,498.083,0.998,0,none,28
25,43,0.665,0.528,221.32,0.9284,60.554,30.918,44.079,98.864,0.4323,496.72,0.591,0,none,27
25,44,0.665,0.528,221.32,0.9622,61.179,31.269,44.581,101.124,0.4407,487.761,0.769,0,none,26
25,45,0.665,0.528,221.32,0.9765,60.624,30.264,44.12,101.729,0.4351,499.998,0.208,0,none,25
25,46,0.665,0.528,221.32,0.9607,61.755,31.107,44.925,99.019,0.4512,504.379,0.344,0,none,24
25,47,0.665,0.528,221.32,0.9643,61.724,30.243,45.052,100.89,0.4742,500.603,0.237,0,none,23
25,48,0.665,0.528,221.32,0.9932,61.674,29.483,44.272,100.495,0.4813,498.363,0.251,0,none,22
25,49,0.665,0.528,221.32,1.0236,60.979,29.022,44.962,99.449,0.4838,502.166,0.504,0,none,21
25,50,0.665,0.528,221.32,0.9679,61.55,28.884,45.02,101.199,0.4909,503.059,0.688,0,none,20
25,51,0.665,0.528,221.32,1.0254,60.757,28.622,45.046,101.033,0.4969,488.584,0.645,0,none,19
25,52,0.665,0.528,221.32,1.0157,61.136,28.565,44.971,101.212,0.5309,499.582,0.415,0,none,18
25,53,0.665,0.528,221.32,1.0222,61.074,28.281,44.792,100.623,0.5464,499.136,0.355,0,none,17
25,54,0.665,0.528,221.32,1.0174,61.628,28.034,45.366,100.045,0.5393,504.937,0.744,0,none,16
25,55,0.665,0.528,221.32,1.0582,60.669,27.893,44.737,99.805,0.5469,501.496,0.029,0,none,15
25,56,0.665,0.528,221.32,1.0475,60.618,28.14,45.877,98.669,0.554,500.15,0.342,0,none,14
25,57,0.665,0.528,221.32,1.0664,60.783,28.053,46.716,99.087,0.5672,498.063,0.807,0,none,13
25,58,0.665,0.528,221.32,1.0751,61.294,28.046,45.212,99.326,0.5735,510.604,0.4,0,none,12
25,59,0.665,0.528,221.32,1.0851,62.47,28.776,44.996,99.31,0.5895,501.268,0.866,0,none,11
25,60,0.665,0.528,221.32,1.0737,62.066,28.421,46.212,99.437,0.6041,501.254,0.008,0,none,10
25,61,0.665,0.528,221.32,1.1215,60.971,29.498,46.255,100.134,0.6039,497.516,0.514,0,none,9
25,62,0.665,0.528,221.32,1.1215,60.627,29.799,46.617,98.652,0.6314,499.493,0.342,0,none,8
25,63,0.665,0.528,221.32,1.1225,61.391,30.305,46.014,99.359,0.6466,504.923,0.938,0,none,7
25,64,0.665,0.528,221.32,1.1558,61.451,30.269,46.41,98.52,0.6288,504.015,0.6,0,none,6
25,65,0.665,0.528,221.32,1.1335,60.7,31.223,45.224,99.598,0.6201,495.844,0.047,0,none,5
25,66,0.665,0.528,221.32,1.1502,61.497,30.79,46.323,100.479,0.6629,497.697,0.305,0,none,4
25,67,0.665,0.528,221.32,1.1704,61.359,31.12,46.205,99.175,0.6705,500.389,0.011,0,none,3
25,68,0.665,0.528,221.32,1.2109,60.964,32.259,46.053,100.057,0.6838,500.206,0.073,0,none,2
25,69,0.665,0.528,221.32,1.1707,60.974,31.688,46.212,100.203,0.6759,501.783,0.434,0,none,1
25,70,0.665,0.528,221.32,1.2447,61.373,31.564,47.652,99.564,0.6948,501.876,0.089,0,none,0
